"TravelDate";"Destination";"Species";"TravelClass";"Duration";"PromoTokens";"Price"
"2024_11_24";"Saturn_S";"Venutian";"Business";4;13;1062,91
"2024_07_31";"Saturn_P";"Human";"Business";5;2;1684,34
"2024_10_02";"Mars_P";"Human";"Luxury";14;7;1089,08
"2024_12_14";"Jupiter_S";"Human";"Business";10;9;1031,64
"2024_08_04";"Saturn_P";"Jovian";"Economy";11;10;797,64
"2024_10_04";"Saturn_P";"Saturnian";"Luxury";2;8;1021,57
"2024_09_24";"Mars_P";"Saturnian";"Economy";4;1;949,99
"2024_10_04";"Andromeda_S";"Martian";"Business";1;9;896,75
"2024_07_24";"Jupiter_S";"Andromedan";"Business";10;4;1086,62
"2024_12_24";"Saturn_S";"Venutian";"Luxury";4;7;709,95
"2024_12_28";"Venus_S";"Martian";"Luxury";14;4;716,43
"2024_07_20";"Jupiter_S";"Martian";"Business";11;12;1111,63
"2024_08_23";"Venus_S";"Human";"Economy";3;1;324,85
"2024_09_28";"Jupiter_S";"Venutian";"Economy";2;11;487,62
"2024_11_13";"Jupiter_S";"Martian";"Business";1;9;1172,71
"2024_02_27";"Mars_S";"Jovian";"Business";10;11;1075,73
"2024_01_14";"Andromeda_P";"Jovian";"Luxury";3;3;1088,32
"2024_10_01";"Saturn_P";"Human";"Luxury";10;3;1097,28
"2024_05_24";"Saturn_S";"Jovian";"Business";3;11;916,61
"2024_07_16";"Andromeda_P";"Andromedan";"Business";1;10;1459,45
"2024_08_31";"Jupiter_S";"Human";"Economy";14;6;346,69
"2024_12_18";"Venus_P";"Andromedan";"Luxury";7;8;1200,23
"2024_09_01";"Saturn_S";"Martian";"Luxury";10;5;735,16
"2024_05_24";"Andromeda_P";"Venutian";"Economy";3;2;820,21
"2024_05_20";"Venus_S";"Andromedan";"Business";1;6;1108,16
"2024_03_08";"Jupiter_S";"Human";"Business";3;11;1052,39
"2024_03_09";"Jupiter_P";"Human";"Economy";2;2;1038,06
"2024_07_28";"Mars_S";"Andromedan";"Business";5;9;1097,45
"2024_09_28";"Jupiter_S";"Human";"Luxury";10;7;707,39
"2024_09_27";"Venus_P";"Martian";"Economy";8;1;1035,93
"2024_06_19";"Jupiter_S";"Andromedan";"Economy";14;6;402,46
"2024_12_26";"Jupiter_S";"Human";"Business";5;5;1122,78
"2024_11_11";"Mars_S";"Andromedan";"Luxury";13;1;631,01
"2024_05_20";"Venus_S";"Andromedan";"Economy";6;2;555,8
"2024_03_04";"Venus_S";"Human";"Luxury";10;11;660,49
"2024_04_13";"Venus_S";"Human";"Economy";10;2;511,78
"2024_08_25";"Saturn_P";"Saturnian";"Economy";10;13;895,91
"2024_02_18";"Mars_S";"Saturnian";"Luxury";2;6;568,16
"2024_05_11";"Andromeda_S";"Martian";"Economy";6;6;532,1
"2024_02_09";"Andromeda_P";"Human";"Luxury";6;10;1089,2
"2024_04_07";"Jupiter_S";"Andromedan";"Economy";11;6;342,04
"2024_11_26";"Jupiter_S";"Venutian";"Business";10;6;1099,07
"2024_02_10";"Andromeda_P";"Jovian";"Business";1;1;1590,86
"2024_01_03";"Mars_P";"Martian";"Luxury";6;7;1051,79
"2024_08_17";"Saturn_P";"Martian";"Business";12;13;1489,84
"2024_11_30";"Venus_P";"Venutian";"Economy";2;10;854,25
"2024_10_16";"Andromeda_S";"Human";"Luxury";6;13;681,97
"2024_05_29";"Saturn_S";"Jovian";"Business";10;11;1021,91
"2024_09_14";"Andromeda_P";"Andromedan";"Business";12;6;1628,8
"2024_10_05";"Mars_S";"Jovian";"Luxury";10;8;749,48
"2024_03_12";"Venus_P";"Jovian";"Luxury";1;1;1071,14
"2024_04_21";"Jupiter_P";"Martian";"Economy";11;12;824,53
"2024_05_23";"Mars_P";"Venutian";"Luxury";9;13;989,98
"2024_11_26";"Mars_S";"Venutian";"Business";4;6;1099,04
"2024_03_09";"Jupiter_P";"Human";"Economy";3;4;834,78
"2024_05_19";"Venus_P";"Human";"Business";3;1;1534,5
"2024_01_06";"Saturn_P";"Jovian";"Luxury";7;10;1050,4
"2024_03_24";"Andromeda_S";"Venutian";"Economy";9;4;572,41
"2024_04_29";"Jupiter_P";"Andromedan";"Business";13;1;1470,8
"2024_09_22";"Saturn_P";"Saturnian";"Economy";11;4;854,02
"2024_10_03";"Andromeda_P";"Andromedan";"Luxury";10;13;1218,93
"2024_11_26";"Jupiter_S";"Saturnian";"Luxury";13;13;688,25
"2024_10_11";"Mars_P";"Saturnian";"Luxury";14;1;1029,58
"2024_07_11";"Andromeda_S";"Human";"Luxury";11;6;562,77
"2024_04_16";"Venus_S";"Saturnian";"Economy";8;10;545,98
"2024_03_13";"Saturn_S";"Martian";"Luxury";10;2;588,14
"2024_03_26";"Venus_P";"Saturnian";"Business";4;2;1410,93
"2024_11_26";"Mars_P";"Martian";"Economy";2;8;891,77
"2024_10_28";"Andromeda_P";"Venutian";"Business";9;7;1618,79
"2024_01_15";"Venus_P";"Human";"Economy";3;9;901,95
"2024_05_04";"Andromeda_P";"Venutian";"Economy";7;5;972,71
"2024_01_23";"Mars_S";"Venutian";"Business";13;10;1016,93
"2024_01_01";"Mars_S";"Human";"Economy";5;4;308,59
"2024_08_19";"Venus_S";"Saturnian";"Economy";3;2;548,65
"2024_02_19";"Saturn_S";"Martian";"Business";11;11;969
"2024_09_03";"Venus_P";"Venutian";"Economy";5;10;1057,6
"2024_10_12";"Mars_P";"Martian";"Luxury";7;4;1042,45
"2024_06_10";"Mars_S";"Human";"Business";4;12;888,02
"2024_03_16";"Mars_P";"Andromedan";"Business";10;9;1509,48
"2024_08_09";"Saturn_P";"Venutian";"Business";6;3;1418,79
"2024_11_15";"Mars_S";"Jovian";"Luxury";14;1;727,07
"2024_09_09";"Jupiter_P";"Venutian";"Luxury";11;3;1185,02
"2024_01_19";"Venus_P";"Venutian";"Luxury";3;1;1206,54
"2024_12_17";"Mars_S";"Saturnian";"Luxury";2;13;572,32
"2024_11_11";"Mars_P";"Jovian";"Business";2;12;1557,67
"2024_06_10";"Andromeda_S";"Saturnian";"Business";9;13;1043,82
"2024_09_28";"Andromeda_S";"Martian";"Business";7;8;929,95
"2024_05_28";"Saturn_S";"Human";"Luxury";9;8;548,18
"2024_03_12";"Saturn_S";"Human";"Economy";12;9;332,26
"2024_06_28";"Saturn_P";"Human";"Economy";1;4;968,56
"2024_02_06";"Andromeda_S";"Venutian";"Business";10;5;1117,55
"2024_03_13";"Saturn_P";"Andromedan";"Economy";13;1;1009,28
"2024_11_08";"Mars_S";"Jovian";"Business";5;7;956,33
"2024_07_23";"Jupiter_P";"Saturnian";"Luxury";2;10;1168,12
"2024_09_24";"Andromeda_P";"Jovian";"Business";1;9;1634,9
"2024_09_25";"Saturn_P";"Human";"Economy";8;7;944,69
"2024_03_02";"Venus_P";"Venutian";"Business";4;2;1585,2
"2024_04_10";"Mars_P";"Andromedan";"Luxury";14;4;1133,65
"2024_08_17";"Saturn_S";"Saturnian";"Economy";5;12;456,13
"2024_04_03";"Mars_S";"Martian";"Business";14;1;1066,71
"2024_04_29";"Jupiter_S";"Saturnian";"Business";6;8;1139,8
"2024_06_16";"Mars_P";"Venutian";"Economy";13;3;1018
"2024_07_09";"Jupiter_S";"Human";"Business";1;13;1084,69
"2024_02_11";"Jupiter_P";"Andromedan";"Business";13;9;1529,86
"2024_12_17";"Venus_S";"Martian";"Economy";13;10;501,49
"2024_04_21";"Jupiter_S";"Martian";"Business";5;8;971,5
"2024_03_19";"Saturn_S";"Jovian";"Business";3;6;1044,34
"2024_09_10";"Venus_P";"Saturnian";"Luxury";8;3;1253,32
"2024_07_28";"Mars_S";"Andromedan";"Business";7;4;977,5
"2024_09_19";"Andromeda_S";"Andromedan";"Economy";11;10;572,27
"2024_11_22";"Jupiter_S";"Saturnian";"Luxury";11;9;629,69
"2024_05_20";"Saturn_S";"Andromedan";"Luxury";2;12;563,11
"2024_04_20";"Andromeda_S";"Human";"Economy";1;6;410,74
"2024_11_25";"Andromeda_S";"Andromedan";"Economy";5;6;317,01
"2024_08_04";"Saturn_S";"Jovian";"Economy";5;5;549,01
"2024_07_25";"Mars_S";"Human";"Luxury";4;3;570,21
"2024_04_19";"Mars_P";"Andromedan";"Luxury";3;3;1071,25
"2024_09_12";"Saturn_S";"Human";"Economy";11;11;366,35
"2024_07_01";"Jupiter_P";"Andromedan";"Business";10;5;1501,52
"2024_09_09";"Andromeda_S";"Martian";"Economy";8;9;315,34
"2024_06_24";"Venus_S";"Saturnian";"Luxury";5;4;728,93
"2024_07_08";"Mars_P";"Andromedan";"Luxury";6;12;1191,84
"2024_04_09";"Saturn_S";"Andromedan";"Economy";8;10;565,48
"2024_06_04";"Saturn_P";"Jovian";"Business";13;11;1418,42
"2024_04_15";"Saturn_P";"Jovian";"Economy";7;10;790,01
"2024_02_28";"Jupiter_P";"Venutian";"Luxury";4;12;1078,22
"2024_08_27";"Venus_S";"Saturnian";"Business";11;11;1161,13
"2024_07_30";"Venus_S";"Saturnian";"Business";3;6;968,54
"2024_12_28";"Jupiter_P";"Jovian";"Economy";4;9;998,04
"2024_01_25";"Andromeda_P";"Human";"Economy";9;9;1015,81
"2024_11_16";"Saturn_S";"Jovian";"Business";2;2;965,07
"2024_08_05";"Jupiter_P";"Jovian";"Luxury";6;8;1097,68
"2024_07_19";"Jupiter_S";"Venutian";"Economy";12;8;497,59
"2024_11_22";"Mars_P";"Saturnian";"Business";5;9;1426,81
"2024_08_06";"Andromeda_S";"Venutian";"Luxury";12;8;632,25
"2024_02_08";"Andromeda_S";"Venutian";"Business";10;11;1156,37
"2024_09_14";"Mars_P";"Venutian";"Luxury";4;7;1231,78
"2024_02_18";"Mars_S";"Saturnian";"Business";6;9;1060,78
"2024_08_11";"Mars_S";"Martian";"Business";8;8;1085,17
"2024_11_29";"Andromeda_P";"Jovian";"Business";3;7;1550,48
"2024_11_06";"Andromeda_P";"Martian";"Business";10;11;1558,75
"2024_03_08";"Saturn_S";"Jovian";"Luxury";12;5;784,79
"2024_11_22";"Venus_P";"Saturnian";"Business";3;5;1408,63
"2024_08_13";"Venus_S";"Martian";"Business";10;10;962,67
"2024_06_03";"Saturn_P";"Saturnian";"Luxury";10;2;1224,26
"2024_07_08";"Venus_S";"Martian";"Luxury";14;13;749,93
"2024_11_07";"Mars_P";"Jovian";"Economy";12;13;976,22
"2024_02_11";"Jupiter_P";"Andromedan";"Luxury";9;7;1109,64
"2024_11_01";"Andromeda_P";"Saturnian";"Economy";3;3;1078,59
"2024_09_02";"Jupiter_P";"Martian";"Luxury";2;5;1186,07
"2024_04_19";"Mars_P";"Martian";"Economy";2;1;922,46
"2024_01_24";"Venus_S";"Andromedan";"Luxury";12;11;546,28
"2024_12_28";"Saturn_P";"Andromedan";"Luxury";1;3;1207,56
"2024_11_06";"Saturn_S";"Andromedan";"Business";5;9;1174,63
"2024_10_02";"Mars_S";"Venutian";"Luxury";10;2;666,37
"2024_05_07";"Andromeda_S";"Human";"Business";2;6;1135,08
"2024_10_14";"Mars_P";"Andromedan";"Luxury";12;12;1037,67
"2024_07_18";"Saturn_P";"Human";"Luxury";13;9;1169,6
"2024_05_09";"Jupiter_P";"Andromedan";"Business";3;4;1664,61
"2024_04_15";"Saturn_P";"Human";"Economy";9;5;979,58
"2024_01_30";"Andromeda_P";"Venutian";"Economy";3;1;950,42
"2024_06_09";"Andromeda_P";"Human";"Economy";8;5;927,99
"2024_06_30";"Saturn_S";"Saturnian";"Economy";14;2;469,91
"2024_10_05";"Jupiter_P";"Andromedan";"Luxury";1;11;1006,86
"2024_08_24";"Jupiter_P";"Saturnian";"Luxury";13;12;1028,93
"2024_06_29";"Venus_P";"Human";"Business";8;7;1465,28
"2024_05_19";"Andromeda_P";"Saturnian";"Luxury";1;12;1084,87
"2024_07_21";"Andromeda_P";"Andromedan";"Business";9;5;1498,03
"2024_08_11";"Mars_S";"Saturnian";"Luxury";6;5;748,68
"2024_07_25";"Jupiter_S";"Saturnian";"Economy";3;3;419,43
"2024_09_24";"Venus_S";"Andromedan";"Business";5;11;1163,45
"2024_12_15";"Jupiter_S";"Saturnian";"Business";14;5;1067,87
"2024_10_12";"Saturn_P";"Andromedan";"Luxury";8;1;1074,01
"2024_05_31";"Venus_S";"Martian";"Business";14;2;1134,22
"2024_11_04";"Andromeda_P";"Jovian";"Economy";4;7;1082,66
"2024_06_19";"Jupiter_S";"Saturnian";"Luxury";5;9;690,08
"2024_09_03";"Jupiter_P";"Martian";"Luxury";12;3;1125,02
"2024_09_06";"Venus_P";"Venutian";"Luxury";5;3;1096,33
"2024_08_31";"Venus_S";"Jovian";"Economy";5;4;506,65
"2024_09_18";"Saturn_S";"Human";"Luxury";8;4;744,54
"2024_07_16";"Venus_P";"Andromedan";"Business";12;6;1623,18
"2024_09_27";"Mars_S";"Jovian";"Luxury";8;11;625,93
"2024_09_21";"Saturn_P";"Martian";"Business";8;5;1593,52
"2024_11_28";"Mars_S";"Venutian";"Economy";7;2;429,92
"2024_07_30";"Andromeda_S";"Martian";"Business";11;9;968,57
"2024_08_29";"Venus_P";"Martian";"Economy";5;13;1045,41
"2024_02_13";"Andromeda_S";"Human";"Business";11;2;985,21
"2024_04_17";"Venus_P";"Human";"Business";5;9;1523,26
"2024_05_04";"Venus_P";"Jovian";"Luxury";1;7;1235,19
"2024_11_07";"Jupiter_P";"Venutian";"Economy";13;11;881,06
"2024_03_19";"Venus_P";"Human";"Business";3;5;1578,89
"2024_07_30";"Jupiter_P";"Jovian";"Business";14;10;1593,23
"2024_10_05";"Jupiter_P";"Jovian";"Economy";12;4;1055,11
"2024_01_30";"Mars_S";"Saturnian";"Economy";7;13;493,58
"2024_01_15";"Mars_S";"Andromedan";"Economy";12;7;367,06
"2024_07_06";"Andromeda_P";"Jovian";"Luxury";14;9;998,23
"2024_01_05";"Mars_P";"Martian";"Luxury";13;4;1276,3
"2024_02_12";"Andromeda_S";"Martian";"Economy";13;11;358,19
"2024_03_21";"Mars_P";"Human";"Business";8;12;1444,87
"2024_02_10";"Venus_P";"Jovian";"Economy";3;8;921,61
"2024_02_16";"Mars_P";"Jovian";"Luxury";7;8;1017,09
"2024_07_16";"Jupiter_P";"Andromedan";"Economy";2;1;1035,62
"2024_01_23";"Jupiter_S";"Jovian";"Economy";14;13;367,17
"2024_04_13";"Saturn_S";"Human";"Business";14;9;1002,2
"2024_12_11";"Venus_P";"Venutian";"Luxury";14;10;1096,2
"2024_12_02";"Saturn_S";"Saturnian";"Business";13;10;1170,76
"2024_09_08";"Jupiter_P";"Human";"Economy";12;11;852,26
"2024_09_13";"Mars_P";"Venutian";"Business";3;2;1690,12
"2024_12_11";"Jupiter_S";"Jovian";"Economy";14;5;513,08
"2024_08_06";"Saturn_S";"Saturnian";"Business";9;3;1090,95
"2024_12_19";"Venus_S";"Martian";"Luxury";10;9;519,84
"2024_02_22";"Andromeda_P";"Saturnian";"Economy";9;5;1072,41
"2024_05_10";"Venus_S";"Martian";"Luxury";9;5;519,22
"2024_11_21";"Mars_P";"Jovian";"Economy";8;4;955,63
"2024_01_09";"Venus_S";"Saturnian";"Business";14;2;1154,31
"2024_07_24";"Jupiter_S";"Jovian";"Economy";6;6;487,91
"2024_03_26";"Jupiter_P";"Saturnian";"Economy";6;9;1064,55
"2024_04_04";"Venus_P";"Andromedan";"Economy";12;5;1041,8
"2024_05_27";"Venus_S";"Andromedan";"Economy";12;10;348,78
"2024_10_17";"Saturn_P";"Saturnian";"Economy";11;9;1054,42
"2024_03_31";"Andromeda_S";"Human";"Luxury";2;11;732,52
"2024_05_05";"Venus_P";"Jovian";"Luxury";14;13;1233,1
"2024_09_11";"Jupiter_P";"Andromedan";"Economy";8;2;1082,37
"2024_10_09";"Mars_S";"Venutian";"Business";8;7;1095,5
"2024_10_15";"Andromeda_S";"Jovian";"Business";7;6;1090,26
"2024_05_21";"Jupiter_P";"Jovian";"Business";12;10;1654,76
"2024_11_06";"Venus_S";"Martian";"Business";3;8;993,16
"2024_09_26";"Mars_S";"Venutian";"Business";4;12;1157,01
"2024_08_13";"Saturn_S";"Martian";"Luxury";8;2;612,68
"2024_07_19";"Saturn_P";"Jovian";"Economy";4;7;813,37
"2024_09_23";"Jupiter_S";"Andromedan";"Business";1;11;1175,28
"2024_06_03";"Mars_P";"Venutian";"Luxury";14;11;1039,68
"2024_03_09";"Venus_P";"Andromedan";"Economy";7;7;1032,67
"2024_01_17";"Jupiter_P";"Saturnian";"Luxury";2;10;1038,56
"2024_11_29";"Mars_P";"Jovian";"Business";10;7;1597,05
"2024_12_21";"Mars_P";"Andromedan";"Luxury";11;6;1234,85
"2024_11_21";"Venus_S";"Human";"Economy";11;10;387,72
"2024_11_08";"Venus_P";"Saturnian";"Business";4;5;1408,05
"2024_11_23";"Saturn_P";"Human";"Economy";4;12;844,62
"2024_07_14";"Jupiter_S";"Human";"Economy";5;12;312,3
"2024_09_12";"Venus_P";"Jovian";"Luxury";2;11;1238,22
"2024_11_20";"Venus_S";"Jovian";"Business";1;8;924,38
"2024_08_16";"Andromeda_P";"Jovian";"Economy";4;2;831,44
"2024_11_26";"Mars_P";"Andromedan";"Business";10;6;1538,81
"2024_11_22";"Jupiter_P";"Jovian";"Economy";4;11;1022,82
"2024_03_16";"Venus_S";"Human";"Business";8;10;1161,65
"2024_01_12";"Venus_S";"Martian";"Economy";10;7;339,47
"2024_09_27";"Saturn_S";"Saturnian";"Luxury";14;10;551,1
"2024_10_25";"Saturn_P";"Human";"Luxury";9;11;1163,71
"2024_10_03";"Saturn_S";"Human";"Business";9;8;935,78
"2024_12_24";"Andromeda_P";"Jovian";"Luxury";13;11;1243,05
"2024_12_11";"Andromeda_P";"Martian";"Luxury";9;4;1125,05
"2024_04_14";"Saturn_P";"Jovian";"Luxury";9;9;1147,72
"2024_07_29";"Saturn_P";"Martian";"Business";7;10;1390,09
"2024_01_20";"Venus_P";"Human";"Economy";11;4;928,71
"2024_04_06";"Andromeda_P";"Venutian";"Business";3;6;1623,3
"2024_10_11";"Venus_S";"Venutian";"Luxury";4;11;704,46
"2024_12_06";"Venus_P";"Andromedan";"Business";12;5;1519,26
"2024_09_27";"Saturn_P";"Andromedan";"Business";11;6;1607,41
"2024_09_01";"Andromeda_P";"Jovian";"Luxury";2;12;986,75
"2024_05_02";"Jupiter_S";"Martian";"Luxury";8;12;657,18
"2024_05_16";"Jupiter_S";"Venutian";"Business";14;5;1059,52
"2024_05_11";"Venus_P";"Saturnian";"Business";11;5;1545,54
"2024_07_19";"Venus_P";"Human";"Economy";2;8;947,36
"2024_03_09";"Mars_P";"Human";"Economy";3;5;1011,89
"2024_12_10";"Jupiter_S";"Human";"Business";4;5;1041,99
"2024_09_27";"Andromeda_P";"Human";"Business";2;8;1609,89
"2024_12_20";"Jupiter_S";"Saturnian";"Business";6;1;1053,08
"2024_03_26";"Andromeda_S";"Venutian";"Economy";12;10;441,97
"2024_01_31";"Mars_P";"Human";"Luxury";14;6;1238,36
"2024_08_21";"Venus_S";"Martian";"Economy";11;11;363,19
"2024_04_06";"Saturn_P";"Jovian";"Business";6;13;1469,26
"2024_02_28";"Jupiter_S";"Martian";"Luxury";5;10;761,22
"2024_06_30";"Andromeda_P";"Andromedan";"Economy";6;2;824,69
"2024_12_29";"Andromeda_S";"Saturnian";"Luxury";9;13;739,99
"2024_09_30";"Andromeda_S";"Martian";"Luxury";5;5;785,04
"2024_05_07";"Saturn_S";"Saturnian";"Economy";10;9;457,42
"2024_04_16";"Jupiter_P";"Andromedan";"Luxury";7;9;1123,43
"2024_10_29";"Jupiter_P";"Saturnian";"Economy";14;1;843,95
"2024_09_13";"Venus_P";"Saturnian";"Business";12;12;1603,45
"2024_04_24";"Venus_S";"Saturnian";"Luxury";5;6;587,51
"2024_02_29";"Venus_P";"Martian";"Business";5;11;1486,38
"2024_07_16";"Venus_P";"Human";"Business";11;1;1626,79
"2024_11_27";"Venus_S";"Venutian";"Luxury";6;2;646,03
"2024_06_02";"Jupiter_S";"Andromedan";"Business";10;5;993,48
"2024_05_18";"Mars_S";"Venutian";"Business";9;4;945,26
"2024_12_08";"Mars_P";"Human";"Economy";5;4;937,04
"2024_05_18";"Mars_P";"Jovian";"Business";12;6;1474,69
"2024_12_10";"Mars_S";"Martian";"Business";12;5;1034,02
"2024_10_12";"Jupiter_P";"Martian";"Economy";14;3;838,75
"2024_05_24";"Mars_P";"Jovian";"Business";7;11;1656,43
"2024_08_02";"Venus_P";"Andromedan";"Luxury";1;8;1244,92
"2024_04_10";"Jupiter_P";"Venutian";"Business";9;6;1503,64
"2024_02_11";"Saturn_P";"Venutian";"Business";12;2;1676,34
"2024_10_03";"Saturn_P";"Human";"Luxury";10;3;1184,13
"2024_09_19";"Jupiter_S";"Venutian";"Economy";1;6;380,31
"2024_04_20";"Saturn_P";"Human";"Luxury";8;1;1092,66
"2024_01_27";"Venus_S";"Martian";"Business";12;7;986,49
"2024_09_26";"Jupiter_P";"Saturnian";"Business";10;7;1617,08
"2024_12_12";"Saturn_S";"Andromedan";"Luxury";9;1;643,49
"2024_02_11";"Jupiter_P";"Andromedan";"Luxury";4;1;1216,03
"2024_05_17";"Saturn_S";"Human";"Business";4;10;1169,79
"2024_10_30";"Andromeda_P";"Human";"Luxury";2;6;1239,02
"2024_11_08";"Mars_P";"Venutian";"Business";10;4;1580,16
"2024_06_12";"Andromeda_S";"Martian";"Business";11;2;915,23
"2024_04_19";"Saturn_S";"Jovian";"Business";12;6;992,22
"2024_03_01";"Andromeda_P";"Andromedan";"Business";3;9;1594,87
"2024_07_19";"Mars_S";"Jovian";"Luxury";13;3;560,61
"2024_06_01";"Mars_P";"Human";"Economy";12;10;971,06
"2024_03_10";"Mars_S";"Andromedan";"Economy";1;4;516,41
"2024_01_18";"Venus_P";"Venutian";"Business";13;13;1606,55
"2024_03_13";"Venus_P";"Saturnian";"Luxury";4;7;1017,37
"2024_09_04";"Saturn_P";"Jovian";"Economy";11;12;861,47
"2024_12_31";"Mars_S";"Saturnian";"Economy";12;2;461,02
"2024_08_01";"Venus_S";"Saturnian";"Economy";14;13;460,64
"2024_02_09";"Mars_S";"Human";"Economy";8;11;423,99
"2024_04_27";"Jupiter_P";"Venutian";"Business";11;2;1636,64
"2024_01_24";"Jupiter_P";"Venutian";"Luxury";5;11;1097,57
"2024_04_23";"Mars_P";"Human";"Economy";1;4;894,56
"2024_09_16";"Saturn_S";"Andromedan";"Economy";14;9;554,03
"2024_11_19";"Jupiter_S";"Human";"Business";1;13;937,87
"2024_09_21";"Andromeda_S";"Jovian";"Economy";8;7;570,74
"2024_08_22";"Venus_S";"Venutian";"Business";5;1;1182,83
"2024_03_19";"Saturn_P";"Andromedan";"Luxury";2;10;1152,77
"2024_06_28";"Venus_S";"Venutian";"Economy";14;2;414,78
"2024_03_25";"Venus_P";"Venutian";"Economy";6;9;965,51
"2024_09_12";"Mars_P";"Venutian";"Luxury";4;11;1074,4
"2024_03_05";"Mars_P";"Venutian";"Business";11;6;1416,61
"2024_02_28";"Jupiter_S";"Human";"Economy";5;7;510,39
"2024_12_15";"Andromeda_P";"Venutian";"Luxury";7;7;1178,55
"2024_07_05";"Andromeda_S";"Martian";"Business";1;1;1038,97
"2024_04_08";"Mars_S";"Martian";"Business";1;3;947,32
"2024_11_05";"Saturn_S";"Martian";"Luxury";10;4;588,17
"2024_09_26";"Venus_S";"Andromedan";"Business";14;1;1013,9
"2024_03_17";"Jupiter_S";"Andromedan";"Economy";3;8;332,33
"2024_02_22";"Jupiter_S";"Human";"Luxury";10;10;744,29
"2024_02_04";"Venus_S";"Martian";"Business";10;7;1030,11
"2024_09_22";"Andromeda_P";"Saturnian";"Luxury";5;12;1093,51
"2024_10_17";"Saturn_S";"Human";"Economy";2;13;426,9
"2024_07_29";"Mars_S";"Saturnian";"Economy";4;7;559,78
"2024_10_22";"Saturn_P";"Martian";"Economy";11;2;963,93
"2024_01_22";"Jupiter_P";"Venutian";"Luxury";10;10;996,04
"2024_05_16";"Andromeda_S";"Saturnian";"Economy";6;12;309,27
"2024_08_04";"Andromeda_S";"Human";"Business";7;13;1061,13
"2024_03_10";"Saturn_S";"Andromedan";"Economy";10;1;358,13
"2024_12_26";"Andromeda_S";"Human";"Business";5;2;1059,37
"2024_09_19";"Mars_P";"Andromedan";"Luxury";6;3;1192,33
"2024_11_24";"Andromeda_S";"Martian";"Economy";2;13;327,11
"2024_02_07";"Saturn_P";"Saturnian";"Economy";8;5;917,54
"2024_11_11";"Andromeda_P";"Jovian";"Economy";10;3;987,17
"2024_07_26";"Andromeda_P";"Human";"Economy";7;6;1007,81
"2024_07_21";"Andromeda_P";"Venutian";"Economy";2;2;929,25
"2024_01_22";"Jupiter_P";"Andromedan";"Economy";7;5;984,53
"2024_09_16";"Saturn_S";"Andromedan";"Economy";2;1;553,18
"2024_03_19";"Andromeda_P";"Human";"Economy";4;2;1017,28
"2024_07_02";"Andromeda_S";"Human";"Economy";14;8;466,51
"2024_06_02";"Saturn_P";"Jovian";"Luxury";2;4;1128,84
"2024_04_18";"Saturn_P";"Jovian";"Luxury";5;13;1166,64
"2024_10_19";"Jupiter_P";"Jovian";"Luxury";3;8;1089,15
"2024_01_23";"Jupiter_S";"Human";"Economy";13;8;402,88
"2024_03_28";"Saturn_P";"Jovian";"Business";2;4;1462,97
"2024_05_03";"Mars_S";"Venutian";"Business";6;4;931,75
"2024_07_22";"Saturn_S";"Human";"Luxury";10;10;777,63
"2024_08_25";"Venus_P";"Saturnian";"Business";7;6;1594,85
"2024_10_31";"Venus_P";"Jovian";"Luxury";5;2;1168,84
"2024_05_14";"Saturn_S";"Jovian";"Luxury";5;8;582,26
"2024_02_12";"Mars_S";"Saturnian";"Business";12;11;1012,19
"2024_11_22";"Mars_P";"Venutian";"Luxury";5;2;1280,62
"2024_08_09";"Venus_P";"Jovian";"Luxury";11;13;1040,98
"2024_05_25";"Saturn_S";"Martian";"Luxury";8;6;681,87
"2024_01_06";"Andromeda_P";"Andromedan";"Luxury";5;11;1111,22
"2024_10_15";"Jupiter_S";"Martian";"Economy";10;3;468,55
"2024_12_28";"Mars_P";"Venutian";"Economy";4;6;835,1
"2024_02_13";"Jupiter_S";"Jovian";"Luxury";10;9;704,01
"2024_06_08";"Jupiter_S";"Venutian";"Luxury";10;6;665,98
"2024_07_18";"Venus_S";"Human";"Luxury";5;6;625,91
"2024_03_14";"Saturn_P";"Andromedan";"Economy";10;5;1018,61
"2024_01_06";"Mars_P";"Andromedan";"Economy";6;12;805,33
"2024_07_26";"Jupiter_S";"Venutian";"Economy";5;3;571,59
"2024_09_27";"Andromeda_P";"Martian";"Luxury";4;5;1219,68
"2024_03_11";"Andromeda_P";"Jovian";"Luxury";3;13;1273,17
"2024_12_16";"Andromeda_S";"Saturnian";"Luxury";8;3;525,29
"2024_11_14";"Venus_S";"Venutian";"Luxury";11;12;630,18
"2024_01_18";"Andromeda_P";"Venutian";"Business";7;9;1642,73
"2024_01_04";"Andromeda_S";"Human";"Business";5;13;953,39
"2024_08_04";"Mars_S";"Martian";"Economy";3;1;549,4
"2024_06_13";"Andromeda_P";"Martian";"Luxury";1;12;1191,65
"2024_09_20";"Mars_S";"Martian";"Economy";7;13;288,52
"2024_08_27";"Venus_P";"Andromedan";"Luxury";4;7;1152,84
"2024_09_11";"Mars_P";"Human";"Economy";7;3;820,88
"2024_11_02";"Mars_P";"Venutian";"Business";12;4;1634,56
"2024_02_01";"Venus_P";"Saturnian";"Luxury";9;11;1188,8
"2024_03_15";"Saturn_P";"Venutian";"Business";12;6;1537,04
"2024_05_07";"Andromeda_P";"Venutian";"Business";2;10;1451,1
"2024_02_19";"Venus_S";"Saturnian";"Luxury";6;8;654,04
