"mode","income","alt","price","catch","chid","idx.chid","idx.alt"
FALSE, 2083.3332,"boat", 23.688,0.2339, 101, 101,boat
FALSE, 2083.3332,"charter", 42.188,0.6288, 101, 101,charter
FALSE, 2083.3332,"pier", 19.740,0.1498, 101, 101,pier
FALSE, 3749.9999,"beach", 31.740,0.2537, 102, 102,beach
FALSE, 3749.9999,"boat", 38.088,0.2339, 102, 102,boat
FALSE, 3749.9999,"charter", 56.588,0.6288, 102, 102,charter
TRUE, 3749.9999,"pier", 31.740,0.1498, 102, 102,pier
FALSE, 2916.6666,"beach", 55.770,0.0678, 103, 103,beach
FALSE, 2916.6666,"boat", 25.740,0.0108, 103, 103,boat
TRUE, 2916.6666,"charter", 60.740,0.2377, 103, 103,charter
FALSE, 2916.6666,"pier", 55.770,0.0025, 103, 103,pier
FALSE, 2083.3332,"beach", 42.770,0.0678, 104, 104,beach
FALSE, 2083.3332,"boat", 19.740,0.0559, 104, 104,boat
TRUE, 2083.3332,"charter", 54.740,0.6456, 104, 104,charter
FALSE, 2083.3332,"pier", 42.770,0.0789, 104, 104,pier
FALSE, 7916.6663,"beach",261.366,0.0678, 105, 105,beach
FALSE, 7916.6663,"boat", 61.740,0.0732, 105, 105,boat
TRUE, 7916.6663,"charter", 91.240,0.1726, 105, 105,charter
FALSE, 7916.6663,"pier",261.366,0.0052, 105, 105,pier
FALSE, 8750.0010,"beach",268.702,0.5333, 106, 106,beach
FALSE, 8750.0010,"boat",146.770,0.1665, 106, 106,boat
TRUE, 8750.0010,"charter",181.770,0.3975, 106, 106,charter
FALSE, 8750.0010,"pier",268.702,0.4522, 106, 106,pier
FALSE, 7083.3317,"beach", 55.740,0.2537, 107, 107,beach
FALSE, 7083.3317,"boat",221.102,0.6817, 107, 107,boat
TRUE, 7083.3317,"charter",246.102,2.3014, 107, 107,charter
FALSE, 7083.3317,"pier", 55.740,0.1498, 107, 107,pier
FALSE, 4583.3320,"beach",159.766,0.0678, 108, 108,beach
FALSE, 4583.3320,"boat", 37.740,0.0732, 108, 108,boat
TRUE, 4583.3320,"charter", 67.240,0.1726, 108, 108,charter
FALSE, 4583.3320,"pier",159.766,0.0052, 108, 108,pier
FALSE,  416.6667,"beach", 16.770,0.0678, 109, 109,beach
FALSE,  416.6667,"boat", 32.766,0.1643, 109, 109,boat
FALSE,  416.6667,"charter", 61.766,0.5391, 109, 109,charter
TRUE,  416.6667,"pier", 16.770,0.0789, 109, 109,pier
FALSE, 3749.9999,"beach",125.902,0.5333, 110, 110,beach
TRUE, 3749.9999,"boat", 68.770,0.2413, 110, 110,boat
FALSE, 3749.9999,"charter",103.770,1.0266, 110, 110,charter
FALSE, 3749.9999,"pier",125.902,0.4522, 110, 110,pier
FALSE, 5416.6667,"beach", 56.862,0.0678, 111, 111,beach
TRUE, 5416.6667,"boat", 58.320,0.0108, 111, 111,boat
FALSE, 5416.6667,"charter", 93.320,0.2377, 111, 111,charter
FALSE, 5416.6667,"pier", 56.862,0.0025, 111, 111,pier
FALSE, 2083.3332,"beach", 25.662,0.0678, 112, 112,beach
FALSE, 2083.3332,"boat", 26.320,0.0108, 112, 112,boat
TRUE, 2083.3332,"charter", 61.320,0.2377, 112, 112,charter
FALSE, 2083.3332,"pier", 25.662,0.0025, 112, 112,pier
FALSE, 1249.9998,"beach", 46.258,0.0678, 113, 113,beach
FALSE, 1249.9998,"boat", 18.320,0.0732, 113, 113,boat
TRUE, 1249.9998,"charter", 47.820,0.1726, 113, 113,charter
FALSE, 1249.9998,"pier", 46.258,0.0052, 113, 113,pier
TRUE, 3749.9999,"beach", 42.320,0.2537, 114, 114,beach
FALSE, 3749.9999,"boat", 42.320,0.0233, 114, 114,boat
FALSE, 3749.9999,"charter", 60.820,0.0219, 114, 114,charter
FALSE, 3749.9999,"pier", 42.320,0.1498, 114, 114,pier
FALSE, 6250.0013,"beach", 64.662,0.0678, 115, 115,beach
FALSE, 6250.0013,"boat", 66.320,0.0559, 115, 115,boat
TRUE, 6250.0013,"charter",101.320,0.6456, 115, 115,charter
FALSE, 6250.0013,"pier", 64.662,0.0789, 115, 115,pier
FALSE, 3749.9999,"beach", 42.320,0.1049, 116, 116,beach
FALSE, 3749.9999,"boat", 41.262,0.1574, 116, 116,boat
TRUE, 3749.9999,"charter", 65.262,0.4671, 116, 116,charter
FALSE, 3749.9999,"pier", 42.320,0.0451, 116, 116,pier
FALSE, 5416.6667,"beach", 58.320,0.2537, 117, 117,beach
TRUE, 5416.6667,"boat", 58.320,0.0233, 117, 117,boat
FALSE, 5416.6667,"charter", 76.820,0.0219, 117, 117,charter
FALSE, 5416.6667,"pier", 58.320,0.1498, 117, 117,pier
FALSE, 3749.9999,"beach", 77.234,0.0678, 118, 118,beach
FALSE, 3749.9999,"boat", 73.002,0.0102, 118, 118,boat
TRUE, 3749.9999,"charter",108.002,0.0209, 118, 118,charter
FALSE, 3749.9999,"pier", 77.234,0.0789, 118, 118,pier
FALSE, 2916.6666,"beach",150.150,0.5333, 119, 119,beach
FALSE, 2916.6666,"boat", 62.634,0.2413, 119, 119,boat
TRUE, 2916.6666,"charter", 97.634,1.0266, 119, 119,charter
FALSE, 2916.6666,"pier",150.150,0.4522, 119, 119,pier
FALSE, 7083.3317,"beach",135.634,0.0678, 120, 120,beach
FALSE, 7083.3317,"boat",267.552,0.1643, 120, 120,boat
TRUE, 7083.3317,"charter",296.552,0.0041, 120, 120,charter
FALSE, 7083.3317,"pier",135.634,0.0789, 120, 120,pier
TRUE, 3749.9999,"beach", 73.002,0.2537, 121, 121,beach
FALSE, 3749.9999,"boat", 73.002,0.2339, 121, 121,boat
FALSE, 3749.9999,"charter", 91.502,0.6288, 121, 121,charter
FALSE, 3749.9999,"pier", 73.002,0.1498, 121, 121,pier
FALSE,12499.9980,"beach",205.270,0.0678, 122, 122,beach
TRUE,12499.9980,"boat", 94.740,0.0897, 122, 122,boat
FALSE,12499.9980,"charter",129.740,1.0905, 122, 122,charter
FALSE,12499.9980,"pier",205.270,0.0789, 122, 122,pier
FALSE, 2916.6666,"beach", 55.770,0.0678, 123, 123,beach
FALSE, 2916.6666,"boat", 25.740,0.0897, 123, 123,boat
TRUE, 2916.6666,"charter", 60.740,1.0905, 123, 123,charter
FALSE, 2916.6666,"pier", 55.770,0.0789, 123, 123,pier
TRUE, 7916.6663,"beach", 61.740,0.2537, 124, 124,beach
FALSE, 7916.6663,"boat", 74.088,0.2339, 124, 124,boat
FALSE, 7916.6663,"charter", 92.588,0.6288, 124, 124,charter
FALSE, 7916.6663,"pier", 61.740,0.1498, 124, 124,pier
FALSE, 7083.3317,"beach",120.770,0.0678, 125, 125,beach
TRUE, 7083.3317,"boat", 55.740,0.0102, 125, 125,boat
FALSE, 7083.3317,"charter", 90.740,0.0209, 125, 125,charter
FALSE, 7083.3317,"pier",120.770,0.0789, 125, 125,pier
FALSE, 8750.0010,"beach",146.770,0.0678, 126, 126,beach
FALSE, 8750.0010,"boat", 67.740,0.0102, 126, 126,boat
TRUE, 8750.0010,"charter",102.740,0.0209, 126, 126,charter
FALSE, 8750.0010,"pier",146.770,0.0789, 126, 126,pier
FALSE, 7083.3317,"beach", 55.740,0.2537, 127, 127,beach
FALSE, 7083.3317,"boat", 66.888,0.2339, 127, 127,boat
FALSE, 7083.3317,"charter", 85.388,0.6288, 127, 127,charter
TRUE, 7083.3317,"pier", 55.740,0.1498, 127, 127,pier
FALSE, 3749.9999,"beach",134.366,0.0678, 128, 128,beach
FALSE, 3749.9999,"boat", 31.740,0.0732, 128, 128,boat
TRUE, 3749.9999,"charter", 61.240,0.1726, 128, 128,charter
FALSE, 3749.9999,"pier",134.366,0.0052, 128, 128,pier
FALSE, 6250.0013,"beach", 49.740,0.2537, 129, 129,beach
FALSE, 6250.0013,"boat", 59.688,0.2339, 129, 129,boat
FALSE, 6250.0013,"charter", 78.188,0.6288, 129, 129,charter
TRUE, 6250.0013,"pier", 49.740,0.1498, 129, 129,pier
FALSE,12499.9980,"beach",205.270,0.0678, 130, 130,beach
TRUE,12499.9980,"boat", 94.740,0.0102, 130, 130,boat
FALSE,12499.9980,"charter",129.740,0.0209, 130, 130,charter
FALSE,12499.9980,"pier",205.270,0.0789, 130, 130,pier
FALSE,12499.9980,"beach",205.270,0.0678, 131, 131,beach
TRUE,12499.9980,"boat", 94.740,0.0108, 131, 131,boat
FALSE,12499.9980,"charter",129.740,0.2377, 131, 131,charter
FALSE,12499.9980,"pier",205.270,0.0025, 131, 131,pier
FALSE, 6250.0013,"beach",107.770,0.0678, 132, 132,beach
FALSE, 6250.0013,"boat", 49.740,0.0559, 132, 132,boat
TRUE, 6250.0013,"charter", 84.740,0.6456, 132, 132,charter
FALSE, 6250.0013,"pier",107.770,0.0789, 132, 132,pier
FALSE, 7916.6663,"beach",261.366,0.0678, 133, 133,beach
TRUE, 7916.6663,"boat", 61.740,0.0732, 133, 133,boat
FALSE, 7916.6663,"charter", 91.240,0.1726, 133, 133,charter
FALSE, 7916.6663,"pier",261.366,0.0052, 133, 133,pier
FALSE, 2916.6666,"beach",108.966,0.0678, 134, 134,beach
TRUE, 2916.6666,"boat", 25.740,0.0143, 134, 134,boat
FALSE, 2916.6666,"charter", 55.240,0.0289, 134, 134,charter
FALSE, 2916.6666,"pier",108.966,0.0503, 134, 134,pier
FALSE, 8750.0010,"beach",286.766,0.0678, 135, 135,beach
TRUE, 8750.0010,"boat", 67.740,0.0143, 135, 135,boat
FALSE, 8750.0010,"charter", 97.240,0.0289, 135, 135,charter
FALSE, 8750.0010,"pier",286.766,0.0503, 135, 135,pier
FALSE,12499.9980,"beach",375.802,0.5333, 136, 136,beach
TRUE,12499.9980,"boat",205.270,0.0156, 136, 136,boat
FALSE,12499.9980,"charter",240.270,0.0058, 136, 136,charter
FALSE,12499.9980,"pier",375.802,0.4522, 136, 136,pier
FALSE, 3749.9999,"beach", 68.770,0.0678, 137, 137,beach
FALSE, 3749.9999,"boat", 31.740,0.0108, 137, 137,boat
TRUE, 3749.9999,"charter", 66.740,0.2377, 137, 137,charter
FALSE, 3749.9999,"pier", 68.770,0.0025, 137, 137,pier
FALSE, 3749.9999,"beach", 68.770,0.0678, 138, 138,beach
FALSE, 3749.9999,"boat", 31.740,0.0559, 138, 138,boat
TRUE, 3749.9999,"charter", 66.740,0.6456, 138, 138,charter
FALSE, 3749.9999,"pier", 68.770,0.0789, 138, 138,pier
FALSE, 1249.9998,"beach", 67.784,0.5333, 139, 139,beach
FALSE, 1249.9998,"boat", 17.862,0.0361, 139, 139,boat
TRUE, 1249.9998,"charter", 52.862,0.4216, 139, 139,charter
FALSE, 1249.9998,"pier", 67.784,0.0069, 139, 139,pier
FALSE, 4583.3320,"beach",186.184,0.5333, 140, 140,beach
FALSE, 4583.3320,"boat", 49.062,0.2413, 140, 140,boat
TRUE, 4583.3320,"charter", 84.062,1.0266, 140, 140,charter
FALSE, 4583.3320,"pier",186.184,0.4522, 140, 140,pier
FALSE, 6250.0013,"beach", 66.320,0.2537, 141, 141,beach
TRUE, 6250.0013,"boat", 66.320,0.2339, 141, 141,boat
FALSE, 6250.0013,"charter", 84.820,0.6288, 141, 141,charter
FALSE, 6250.0013,"pier", 66.320,0.1498, 141, 141,pier
FALSE,  416.6667,"beach", 38.184,0.5333, 142, 142,beach
FALSE,  416.6667,"boat", 10.062,0.1665, 142, 142,boat
TRUE,  416.6667,"charter", 45.062,0.3975, 142, 142,charter
FALSE,  416.6667,"pier", 38.184,0.4522, 142, 142,pier
FALSE, 7083.3317,"beach", 72.462,0.0678, 143, 143,beach
TRUE, 7083.3317,"boat", 74.320,0.0897, 143, 143,boat
FALSE, 7083.3317,"charter",109.320,1.0905, 143, 143,charter
FALSE, 7083.3317,"pier", 72.462,0.0789, 143, 143,pier
FALSE, 4583.3320,"beach", 49.062,0.0678, 144, 144,beach
FALSE, 4583.3320,"boat", 50.320,0.0108, 144, 144,boat
TRUE, 4583.3320,"charter", 85.320,0.2377, 144, 144,charter
FALSE, 4583.3320,"pier", 49.062,0.0025, 144, 144,pier
FALSE, 6250.0013,"beach",333.258,0.5333, 145, 145,beach
TRUE, 6250.0013,"boat", 94.506,0.2413, 145, 145,boat
FALSE, 6250.0013,"charter",129.506,1.0266, 145, 145,charter
FALSE, 6250.0013,"pier",333.258,0.4522, 145, 145,pier
FALSE, 3749.9999,"beach", 85.698,0.1049, 146, 146,beach
FALSE, 3749.9999,"boat", 60.306,0.0023, 146, 146,boat
TRUE, 3749.9999,"charter", 84.306,0.0046, 146, 146,charter
FALSE, 3749.9999,"pier", 85.698,0.0451, 146, 146,pier
FALSE, 7916.6663,"beach",166.698,0.2537, 147, 147,beach
FALSE, 7916.6663,"boat",166.698,0.0626, 147, 147,boat
TRUE, 7916.6663,"charter",185.198,0.2773, 147, 147,charter
FALSE, 7916.6663,"pier",166.698,0.0014, 147, 147,pier
FALSE, 4583.3320,"beach",252.858,0.5333, 148, 148,beach
FALSE, 4583.3320,"boat", 71.706,0.0156, 148, 148,boat
TRUE, 4583.3320,"charter",106.706,0.0058, 148, 148,charter
FALSE, 4583.3320,"pier",252.858,0.4522, 148, 148,pier
FALSE, 8750.0010,"beach",128.706,0.0678, 149, 149,beach
TRUE, 8750.0010,"boat",182.898,0.0897, 149, 149,boat
FALSE, 8750.0010,"charter",217.898,1.0905, 149, 149,charter
FALSE, 8750.0010,"pier",128.706,0.0789, 149, 149,pier
FALSE, 3749.9999,"beach",212.658,0.5333, 150, 150,beach
FALSE, 3749.9999,"boat", 60.306,0.0156, 150, 150,boat
TRUE, 3749.9999,"charter", 95.306,0.0058, 150, 150,charter
FALSE, 3749.9999,"pier",212.658,0.4522, 150, 150,pier
FALSE, 3749.9999,"beach",212.658,0.5333, 151, 151,beach
FALSE, 3749.9999,"boat", 60.306,0.0156, 151, 151,boat
TRUE, 3749.9999,"charter", 95.306,0.0058, 151, 151,charter
FALSE, 3749.9999,"pier",212.658,0.4522, 151, 151,pier
FALSE, 1249.9998,"beach", 92.058,0.5333, 152, 152,beach
FALSE, 1249.9998,"boat", 26.106,0.0156, 152, 152,boat
TRUE, 1249.9998,"charter", 61.106,0.0058, 152, 152,charter
FALSE, 1249.9998,"pier", 92.058,0.4522, 152, 152,pier
FALSE, 7083.3317,"beach",139.350,0.1049, 153, 153,beach
TRUE, 7083.3317,"boat", 63.172,0.0613, 153, 153,boat
FALSE, 7083.3317,"charter", 87.172,0.3087, 153, 153,charter
FALSE, 7083.3317,"pier",139.350,0.0079, 153, 153,pier
FALSE, 5416.6667,"beach",109.350,0.1049, 154, 154,beach
TRUE, 5416.6667,"boat", 49.572,0.0613, 154, 154,boat
FALSE, 5416.6667,"charter", 73.572,0.3087, 154, 154,charter
FALSE, 5416.6667,"pier",109.350,0.0079, 154, 154,pier
FALSE, 6250.0013,"beach",323.310,0.5333, 155, 155,beach
TRUE, 6250.0013,"boat", 56.372,0.2413, 155, 155,boat
FALSE, 6250.0013,"charter", 91.372,1.0266, 155, 155,charter
FALSE, 6250.0013,"pier",323.310,0.4522, 155, 155,pier
FALSE, 2916.6666,"beach", 71.214,0.0678, 156, 156,beach
TRUE, 2916.6666,"boat", 71.214,0.0276, 156, 156,boat
FALSE, 2916.6666,"charter", 96.214,0.0029, 156, 156,charter
FALSE, 2916.6666,"pier", 71.214,0.0503, 156, 156,pier
FALSE, 4583.3320,"beach", 94.350,0.1049, 157, 157,beach
TRUE, 4583.3320,"boat", 42.772,0.1574, 157, 157,boat
FALSE, 4583.3320,"charter", 66.772,0.4671, 157, 157,charter
FALSE, 4583.3320,"pier", 94.350,0.0451, 157, 157,pier
FALSE, 5416.6667,"beach",109.350,0.1049, 158, 158,beach
FALSE, 5416.6667,"boat", 49.572,0.0023, 158, 158,boat
TRUE, 5416.6667,"charter", 73.572,0.0046, 158, 158,charter
FALSE, 5416.6667,"pier",109.350,0.0451, 158, 158,pier
FALSE, 5416.6667,"beach", 49.572,0.0678, 159, 159,beach
FALSE, 5416.6667,"boat",121.014,0.1643, 159, 159,boat
FALSE, 5416.6667,"charter",150.014,0.5391, 159, 159,charter
TRUE, 5416.6667,"pier", 49.572,0.0789, 159, 159,pier
FALSE, 3749.9999,"beach",206.310,0.5333, 160, 160,beach
FALSE, 3749.9999,"boat", 35.972,0.2413, 160, 160,boat
TRUE, 3749.9999,"charter", 70.972,1.0266, 160, 160,charter
FALSE, 3749.9999,"pier",206.310,0.4522, 160, 160,pier
FALSE, 4583.3320,"beach",245.310,0.5333, 161, 161,beach
FALSE, 4583.3320,"boat", 42.772,0.0051, 161, 161,boat
TRUE, 4583.3320,"charter", 77.772,1.0266, 161, 161,charter
FALSE, 4583.3320,"pier",245.310,0.4522, 161, 161,pier
FALSE, 3749.9999,"beach",206.310,0.5333, 162, 162,beach
FALSE, 3749.9999,"boat", 35.972,0.2413, 162, 162,boat
TRUE, 3749.9999,"charter", 70.972,1.0266, 162, 162,charter
FALSE, 3749.9999,"pier",206.310,0.4522, 162, 162,pier
FALSE, 2916.6666,"beach", 64.350,0.2537, 163, 163,beach
FALSE, 2916.6666,"boat",167.310,0.6817, 163, 163,boat
TRUE, 2916.6666,"charter",192.310,2.3014, 163, 163,charter
FALSE, 2916.6666,"pier", 64.350,0.1498, 163, 163,pier
TRUE, 4583.3320,"beach", 42.772,0.0678, 164, 164,beach
FALSE, 4583.3320,"boat",104.414,0.1643, 164, 164,boat
FALSE, 4583.3320,"charter",133.414,0.5391, 164, 164,charter
FALSE, 4583.3320,"pier", 42.772,0.0789, 164, 164,pier
FALSE, 6250.0013,"beach",323.310,0.5333, 165, 165,beach
FALSE, 6250.0013,"boat", 56.372,0.0361, 165, 165,boat
TRUE, 6250.0013,"charter", 91.372,0.4216, 165, 165,charter
FALSE, 6250.0013,"pier",323.310,0.0069, 165, 165,pier
TRUE, 1249.9998,"beach", 15.572,0.0678, 166, 166,beach
FALSE, 1249.9998,"boat", 38.014,0.1643, 166, 166,boat
FALSE, 1249.9998,"charter", 67.014,0.5391, 166, 166,charter
FALSE, 1249.9998,"pier", 15.572,0.0789, 166, 166,pier
FALSE, 2916.6666,"beach", 71.214,0.0678, 167, 167,beach
TRUE, 2916.6666,"boat", 71.214,0.2601, 167, 167,boat
FALSE, 2916.6666,"charter", 96.214,0.5391, 167, 167,charter
FALSE, 2916.6666,"pier", 71.214,0.0503, 167, 167,pier
FALSE, 4583.3320,"beach",104.414,0.0678, 168, 168,beach
TRUE, 4583.3320,"boat", 94.350,0.0143, 168, 168,boat
FALSE, 4583.3320,"charter",123.850,0.0289, 168, 168,charter
FALSE, 4583.3320,"pier",104.414,0.0503, 168, 168,pier
TRUE, 6250.0013,"beach",124.350,0.2537, 169, 169,beach
FALSE, 6250.0013,"boat",124.350,0.2339, 169, 169,boat
FALSE, 6250.0013,"charter",142.850,0.6288, 169, 169,charter
FALSE, 6250.0013,"pier",124.350,0.1498, 169, 169,pier
FALSE, 4583.3320,"beach",104.414,0.0678, 170, 170,beach
FALSE, 4583.3320,"boat",104.414,0.2601, 170, 170,boat
TRUE, 4583.3320,"charter",129.414,0.5391, 170, 170,charter
FALSE, 4583.3320,"pier",104.414,0.0503, 170, 170,pier
FALSE, 6250.0013,"beach",175.748,0.2537, 171, 171,beach
TRUE, 6250.0013,"boat",175.748,0.0233, 171, 171,boat
FALSE, 6250.0013,"charter",194.248,0.0219, 171, 171,charter
FALSE, 6250.0013,"pier",175.748,0.1498, 171, 171,pier
FALSE, 5416.6667,"beach",335.340,0.5333, 172, 172,beach
TRUE, 5416.6667,"boat", 72.900,0.0361, 172, 172,boat
FALSE, 5416.6667,"charter",107.900,0.4216, 172, 172,charter
FALSE, 5416.6667,"pier",335.340,0.0069, 172, 172,pier
FALSE, 3749.9999,"beach",243.340,0.5333, 173, 173,beach
FALSE, 3749.9999,"boat", 52.900,0.0156, 173, 173,boat
TRUE, 3749.9999,"charter", 87.900,0.0058, 173, 173,charter
FALSE, 3749.9999,"pier",243.340,0.4522, 173, 173,pier
TRUE, 2083.3332,"beach", 22.372,0.0678, 174, 174,beach
FALSE, 2083.3332,"boat", 54.614,0.1643, 174, 174,boat
FALSE, 2083.3332,"charter", 83.614,0.5391, 174, 174,charter
FALSE, 2083.3332,"pier", 22.372,0.0789, 174, 174,pier
FALSE, 3749.9999,"beach",206.310,0.5333, 175, 175,beach
FALSE, 3749.9999,"boat", 35.972,0.0361, 175, 175,boat
TRUE, 3749.9999,"charter", 70.972,0.4216, 175, 175,charter
FALSE, 3749.9999,"pier",206.310,0.0069, 175, 175,pier
FALSE, 2916.6666,"beach", 29.172,0.0678, 176, 176,beach
FALSE, 2916.6666,"boat", 64.350,0.0897, 176, 176,boat
TRUE, 2916.6666,"charter", 99.350,1.0905, 176, 176,charter
FALSE, 2916.6666,"pier", 29.172,0.0789, 176, 176,pier
FALSE, 6250.0013,"beach",323.310,0.5333, 177, 177,beach
TRUE, 6250.0013,"boat", 56.372,0.0051, 177, 177,boat
FALSE, 6250.0013,"charter", 91.372,1.0266, 177, 177,charter
FALSE, 6250.0013,"pier",323.310,0.4522, 177, 177,pier
FALSE, 3749.9999,"beach", 35.972,0.0678, 178, 178,beach
FALSE, 3749.9999,"boat", 79.350,0.0559, 178, 178,boat
TRUE, 3749.9999,"charter",114.350,0.6456, 178, 178,charter
FALSE, 3749.9999,"pier", 35.972,0.0789, 178, 178,pier
FALSE, 7083.3317,"beach",362.310,0.5333, 179, 179,beach
TRUE, 7083.3317,"boat", 63.172,0.2413, 179, 179,boat
FALSE, 7083.3317,"charter", 98.172,1.0266, 179, 179,charter
FALSE, 7083.3317,"pier",362.310,0.4522, 179, 179,pier
FALSE, 2916.6666,"beach", 71.214,0.0678, 180, 180,beach
FALSE, 2916.6666,"boat", 64.350,0.1082, 180, 180,boat
TRUE, 2916.6666,"charter", 93.850,0.3240, 180, 180,charter
FALSE, 2916.6666,"pier", 71.214,0.0503, 180, 180,pier
TRUE, 5416.6667,"beach", 49.572,0.0678, 181, 181,beach
FALSE, 5416.6667,"boat",121.014,0.1643, 181, 181,boat
FALSE, 5416.6667,"charter",150.014,0.5391, 181, 181,charter
FALSE, 5416.6667,"pier", 49.572,0.0789, 181, 181,pier
FALSE, 2916.6666,"beach",151.008,0.5333, 182, 182,beach
FALSE, 2916.6666,"boat", 32.604,0.2413, 182, 182,boat
TRUE, 2916.6666,"charter", 67.604,1.0266, 182, 182,charter
FALSE, 2916.6666,"pier",151.008,0.4522, 182, 182,pier
FALSE, 3749.9999,"beach",186.208,0.5333, 183, 183,beach
FALSE, 3749.9999,"boat", 40.204,0.2413, 183, 183,boat
TRUE, 3749.9999,"charter", 75.204,1.0266, 183, 183,charter
FALSE, 3749.9999,"pier",186.208,0.4522, 183, 183,pier
FALSE, 1249.9998,"beach", 92.058,0.5333, 184, 184,beach
TRUE, 1249.9998,"boat", 26.106,0.0361, 184, 184,boat
FALSE, 1249.9998,"charter", 61.106,0.4216, 184, 184,charter
FALSE, 1249.9998,"pier", 92.058,0.0069, 184, 184,pier
FALSE, 2083.3332,"beach", 37.506,0.0678, 185, 185,beach
TRUE, 2083.3332,"boat", 57.904,0.0014, 185, 185,boat
FALSE, 2083.3332,"charter", 86.904,0.0029, 185, 185,charter
FALSE, 2083.3332,"pier", 37.506,0.0789, 185, 185,pier
FALSE, 2083.3332,"beach",132.258,0.5333, 186, 186,beach
FALSE, 2083.3332,"boat", 37.506,0.2413, 186, 186,boat
TRUE, 2083.3332,"charter", 72.506,1.0266, 186, 186,charter
FALSE, 2083.3332,"pier",132.258,0.4522, 186, 186,pier
FALSE, 4583.3320,"beach",252.858,0.5333, 187, 187,beach
FALSE, 4583.3320,"boat", 71.706,0.0361, 187, 187,boat
TRUE, 4583.3320,"charter",106.706,0.4216, 187, 187,charter
FALSE, 4583.3320,"pier",252.858,0.0069, 187, 187,pier
FALSE, 4583.3320,"beach",252.858,0.5333, 188, 188,beach
TRUE, 4583.3320,"boat", 71.706,0.0361, 188, 188,boat
FALSE, 4583.3320,"charter",106.706,0.4216, 188, 188,charter
FALSE, 4583.3320,"pier",252.858,0.0069, 188, 188,pier
TRUE, 3749.9999,"beach", 34.914,0.2537, 189, 189,beach
FALSE, 3749.9999,"boat", 34.914,0.2339, 189, 189,boat
FALSE, 3749.9999,"charter", 53.414,0.6288, 189, 189,charter
FALSE, 3749.9999,"pier", 34.914,0.1498, 189, 189,pier
FALSE, 6250.0013,"beach", 63.004,0.0678, 190, 190,beach
FALSE, 6250.0013,"boat", 92.848,0.0102, 190, 190,boat
TRUE, 6250.0013,"charter",127.848,0.0209, 190, 190,charter
FALSE, 6250.0013,"pier", 63.004,0.0789, 190, 190,pier
FALSE, 9583.3357,"beach",137.648,0.1049, 191, 191,beach
FALSE, 9583.3357,"boat", 93.404,0.0613, 191, 191,boat
TRUE, 9583.3357,"charter",117.404,0.3087, 191, 191,charter
FALSE, 9583.3357,"pier",137.648,0.0079, 191, 191,pier
FALSE, 4583.3320,"beach",221.408,0.5333, 192, 192,beach
FALSE, 4583.3320,"boat", 47.804,0.0051, 192, 192,boat
TRUE, 4583.3320,"charter", 82.804,1.0266, 192, 192,charter
FALSE, 4583.3320,"pier",221.408,0.4522, 192, 192,pier
FALSE, 3749.9999,"beach",206.310,0.5333, 193, 193,beach
TRUE, 3749.9999,"boat", 35.972,0.1665, 193, 193,boat
FALSE, 3749.9999,"charter", 70.972,0.3975, 193, 193,charter
FALSE, 3749.9999,"pier",206.310,0.4522, 193, 193,pier
FALSE, 2083.3332,"beach", 21.714,0.2537, 194, 194,beach
FALSE, 2083.3332,"boat", 21.714,0.2339, 194, 194,boat
FALSE, 2083.3332,"charter", 40.214,0.6288, 194, 194,charter
TRUE, 2083.3332,"pier", 21.714,0.1498, 194, 194,pier
FALSE, 1249.9998,"beach", 10.534,0.0678, 195, 195,beach
FALSE, 1249.9998,"boat", 15.114,0.0102, 195, 195,boat
TRUE, 1249.9998,"charter", 50.114,0.0209, 195, 195,charter
FALSE, 1249.9998,"pier", 10.534,0.0789, 195, 195,pier
FALSE, 3749.9999,"beach",206.310,0.5333, 196, 196,beach
FALSE, 3749.9999,"boat", 35.972,0.2413, 196, 196,boat
TRUE, 3749.9999,"charter", 70.972,1.0266, 196, 196,charter
FALSE, 3749.9999,"pier",206.310,0.4522, 196, 196,pier
FALSE, 4583.3320,"beach",252.858,0.5333, 197, 197,beach
FALSE, 4583.3320,"boat", 71.706,0.1665, 197, 197,boat
TRUE, 4583.3320,"charter",106.706,0.3975, 197, 197,charter
FALSE, 4583.3320,"pier",252.858,0.4522, 197, 197,pier
FALSE, 2916.6666,"beach", 75.504,0.0678, 198, 198,beach
FALSE, 2916.6666,"boat", 75.504,0.2601, 198, 198,boat
FALSE, 2916.6666,"charter",100.504,0.5391, 198, 198,charter
TRUE, 2916.6666,"pier", 75.504,0.0503, 198, 198,pier
