osiemdziesiąt;osmdesát;eighty;core500 A1_02_Numbers_and_Time
sąsiad;soused;neighbor;core500 A1_03_Family_and_People
czerwony;červený;red;core500 A1_07_10_City_Shopping_Weather_Hobbies
zamówienie;objednávka;order;core500 A1_05_Food_and_Drink
dywan;koberec;carpet;core500 A1_04_Home_and_Living
dziewięćdziesiąt;devadesát;ninety;core500 A1_02_Numbers_and_Time
niebieski;modrý;blue;core500 A1_07_10_City_Shopping_Weather_Hobbies
rachunek;účet;bill;core500 A1_05_Food_and_Drink
kanapa/sofa;gauč/pohovka;sofa/couch;core500 A1_04_Home_and_Living
sto;sto;hundred;core500 A1_02_Numbers_and_Time
młody;mladý;young;core500 A1_03_Family_and_People
zielony;zelený;green;core500 A1_07_10_City_Shopping_Weather_Hobbies
kelner;číšník;waiter;core500 A1_05_Food_and_Drink
lodówka;lednice/lednička;fridge;core500 A1_04_Home_and_Living
poniedziałek;pondělí;Monday;core500 A1_02_Numbers_and_Time
żółty;žlutý;yellow;core500 A1_07_10_City_Shopping_Weather_Hobbies
sztućce;příbor;cutlery;core500 A1_05_Food_and_Drink
wtorek;úterý;Tuesday;core500 A1_02_Numbers_and_Time
brązowy;hnědý;brown;core500 A1_07_10_City_Shopping_Weather_Hobbies
talerz;talíř;plate;core500 A1_05_Food_and_Drink
środa;středa;Wednesday;core500 A1_02_Numbers_and_Time
wysoki;vysoký;tall;core500 A1_03_Family_and_People
szary;šedý;grey;core500 A1_07_10_City_Shopping_Weather_Hobbies
szklanka;sklenice;glass;core500 A1_05_Food_and_Drink
czwartek;čtvrtek;Thursday;core500 A1_02_Numbers_and_Time
piękny;krásný;beautiful;core500 A1_03_Family_and_People
różowy;růžový;pink;core500 A1_07_10_City_Shopping_Weather_Hobbies
łyżka;lžíce;spoon;core500 A1_05_Food_and_Drink
piątek;pátek;Friday;core500 A1_02_Numbers_and_Time
miły;milý;nice/dear;core500 A1_03_Family_and_People
pomarańczowy;oranžový;orange;core500 A1_07_10_City_Shopping_Weather_Hobbies
nóż;nůž;knife;core500 A1_05_Food_and_Drink
sobota;sobota;Saturday;core500 A1_02_Numbers_and_Time
mądry/sprytny;chytrý;clever;core500 A1_03_Family_and_People
pogoda;počasí;weather;core500 A1_07_10_City_Shopping_Weather_Hobbies
widelec;vidlička;fork;core500 A1_05_Food_and_Drink
niedziela;neděle;Sunday;core500 A1_02_Numbers_and_Time
nauczyciel/ka;učitel/ka;teacher;core500 A1_03_Family_and_People
słońce;slunce;sun;core500 A1_07_10_City_Shopping_Weather_Hobbies
słodki;sladký;sweet;core500 A1_05_Food_and_Drink
styczeń;leden;January;core500 A1_02_Numbers_and_Time
lekarz/ka;lékař/ka;doctor;core500 A1_03_Family_and_People
deszcz;déšť;rain;core500 A1_07_10_City_Shopping_Weather_Hobbies
słony;slaný;salty;core500 A1_05_Food_and_Drink
luty;únor;February;core500 A1_02_Numbers_and_Time
student/ka;student/ka;student;core500 A1_03_Family_and_People
śnieg;sníh;snow;core500 A1_07_10_City_Shopping_Weather_Hobbies
kwaśny;kyselý;sour;core500 A1_05_Food_and_Drink
marzec;březen;March;core500 A1_02_Numbers_and_Time
sprzedawca/czyni;prodavač/ka;salesperson;core500 A1_03_Family_and_People
wiatr;vítr;wind;core500 A1_07_10_City_Shopping_Weather_Hobbies
gorzki;hořký;bitter;core500 A1_05_Food_and_Drink
kwiecień;duben;April;core500 A1_02_Numbers_and_Time
kierowca;řidič;driver;core500 A1_03_Family_and_People
chmura;oblak/mrak;cloud;core500 A1_07_10_City_Shopping_Weather_Hobbies
ostry/pikantny;pálivý/ostrý;spicy/hot;core500 A1_05_Food_and_Drink
maj;květen;May;core500 A1_02_Numbers_and_Time
gorąco;horko;hot;core500 A1_07_10_City_Shopping_Weather_Hobbies
świeży;čerstvý;fresh;core500 A1_05_Food_and_Drink
czerwiec;červen;June;core500 A1_02_Numbers_and_Time
zimno;zima (cold);cold;core500 A1_07_10_City_Shopping_Weather_Hobbies
lipiec;červenec;July;core500 A1_02_Numbers_and_Time
ciepło;teplo;warm;core500 A1_07_10_City_Shopping_Weather_Hobbies
sierpień;srpen;August;core500 A1_02_Numbers_and_Time
wiosna;jaro;spring;core500 A1_07_10_City_Shopping_Weather_Hobbies
wrzesień;září;September;core500 A1_02_Numbers_and_Time
lato;léto;summer;core500 A1_07_10_City_Shopping_Weather_Hobbies
październik;říjen;October;core500 A1_02_Numbers_and_Time
jesień;podzim;autumn;core500 A1_07_10_City_Shopping_Weather_Hobbies
listopad;listopad;November;core500 A1_02_Numbers_and_Time
zima;zima;winter;core500 A1_07_10_City_Shopping_Weather_Hobbies
grudzień;prosinec;December;core500 A1_02_Numbers_and_Time
sport;sport;sport;core500 A1_07_10_City_Shopping_Weather_Hobbies
Jest trzecia;Je tři hodiny;;core500 A1_02_Numbers_and_Time
piłka nożna;fotbal;football;core500 A1_07_10_City_Shopping_Weather_Hobbies
kwadrans do;tři čtvrtě na;;core500 A1_02_Numbers_and_Time
pływanie;plavání;swimming;core500 A1_07_10_City_Shopping_Weather_Hobbies
bieganie;běhání;running;core500 A1_07_10_City_Shopping_Weather_Hobbies
muzyka;hudba;music;core500 A1_07_10_City_Shopping_Weather_Hobbies
film;film;film;core500 A1_07_10_City_Shopping_Weather_Hobbies
podróżowanie;cestování;traveling;core500 A1_07_10_City_Shopping_Weather_Hobbies
gotowanie;vaření;cooking;core500 A1_07_10_City_Shopping_Weather_Hobbies
ogrodnictwo;zahradničení;gardening;core500 A1_07_10_City_Shopping_Weather_Hobbies
lubię + inf;rád/a + verb;I like to...;core1000 A1_07_10_City_Shopping_Weather_Hobbies
niezawodny/solidny;spolehlivý;reliable;core1000 B1_B2_Essential_Adjectives_and_Adverbs
odpowiedzialny;zodpovědný;responsible;core1000 B1_B2_Essential_Adjectives_and_Adverbs
cierpliwy;trpělivý;patient;core1000 B1_B2_Essential_Adjectives_and_Adverbs
niecierpliwy;netrpělivý;impatient;core1000 B1_B2_Essential_Adjectives_and_Adverbs
uparty;tvrdohlavý;stubborn;core1000 B1_B2_Essential_Adjectives_and_Adverbs
uczciwy;poctivý;honest;core1000 B1_B2_Essential_Adjectives_and_Adverbs
życzliwy/uprzejmy;laskavý;kind;core1000 B1_B2_Essential_Adjectives_and_Adverbs
okrutny;krutý;cruel;core1000 B1_B2_Essential_Adjectives_and_Adverbs
skromny;skromný;modest;core1000 B1_B2_Essential_Adjectives_and_Adverbs
dumny;pyšný/hrdý;proud;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ambitny;ctižádostivý;ambitious;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ciekawy;zvědavý;curious;core1000 B1_B2_Essential_Adjectives_and_Adverbs
hojny/szczodry;štědrý;generous;core1000 B1_B2_Essential_Adjectives_and_Adverbs
skąpy;lakomý/skoupý;stingy;core1000 B1_B2_Essential_Adjectives_and_Adverbs
towarzyski;společenský;sociable;core1000 B1_B2_Essential_Adjectives_and_Adverbs
doskonały/znakomity;vynikající;excellent;core1000 B1_B2_Essential_Adjectives_and_Adverbs
przeciętny/średni;průměrný;average;core1000 B1_B2_Essential_Adjectives_and_Adverbs
okropny/straszny;příšerný/hrozný;terrible;core1000 B1_B2_Essential_Adjectives_and_Adverbs
niesamowity/wspaniały;úžasný;amazing;core1000 B1_B2_Essential_Adjectives_and_Adverbs
zwykły/typowy;obvyklý;usual/common;core1000 B1_B2_Essential_Adjectives_and_Adverbs
niezwykły;neobvyklý;unusual;core1000 B1_B2_Essential_Adjectives_and_Adverbs
prosty/łatwy;jednoduchý;simple;core1000 B1_B2_Essential_Adjectives_and_Adverbs
skomplikowany/złożony;složitý;complicated;core1000 B1_B2_Essential_Adjectives_and_Adverbs
dokładny/precyzyjny;přesný;precise/exact;core1000 B1_B2_Essential_Adjectives_and_Adverbs
przybliżony;přibližný;approximate;core1000 B1_B2_Essential_Adjectives_and_Adverbs
poprawny/prawidłowy;správný;correct;core1000 B1_B2_Essential_Adjectives_and_Adverbs
błędny/niepoprawny;chybný/špatný;wrong/incorrect;core1000 B1_B2_Essential_Adjectives_and_Adverbs
skuteczny;účinný;effective;core1000 B1_B2_Essential_Adjectives_and_Adverbs
zbędny/niepotrzebny;zbytečný;unnecessary;core1000 B1_B2_Essential_Adjectives_and_Adverbs
odpowiedni;vhodný;suitable;core1000 B1_B2_Essential_Adjectives_and_Adverbs
mokry;mokrý;wet;core1000 B1_B2_Essential_Adjectives_and_Adverbs
suchy;suchý;dry;core1000 B1_B2_Essential_Adjectives_and_Adverbs
miękki;měkký;soft;core1000 B1_B2_Essential_Adjectives_and_Adverbs
twardy;tvrdý;hard;core1000 B1_B2_Essential_Adjectives_and_Adverbs
gładki;hladký;smooth;core1000 B1_B2_Essential_Adjectives_and_Adverbs
szorstki;drsný/hrubý;rough;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ostry;ostrý;sharp;core1000 B1_B2_Essential_Adjectives_and_Adverbs
tępy;tupý;blunt/dull;core1000 B1_B2_Essential_Adjectives_and_Adverbs
głęboki;hluboký;deep;core1000 B1_B2_Essential_Adjectives_and_Adverbs
płytki;mělký;shallow;core1000 B1_B2_Essential_Adjectives_and_Adverbs
szeroki;široký;wide;core1000 B1_B2_Essential_Adjectives_and_Adverbs
wąski;úzký;narrow;core1000 B1_B2_Essential_Adjectives_and_Adverbs
gęsty;hustý;dense/thick;core1000 B1_B2_Essential_Adjectives_and_Adverbs
rzadki;řídký;sparse/thin;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ciemny;tmavý;dark;core1000 B1_B2_Essential_Adjectives_and_Adverbs
jasny/jasny;světlý;light/bright;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ciepły;teplý;warm;core1000 B1_B2_Essential_Adjectives_and_Adverbs
chłodny;chladný;cool;core1000 B1_B2_Essential_Adjectives_and_Adverbs
współczesny/obecny;současný;current/contemporary;core1000 B1_B2_Essential_Adjectives_and_Adverbs
poprzedni;předchozí/minulý;previous;core1000 B1_B2_Essential_Adjectives_and_Adverbs
następny/kolejny;následující/další;next/following;core1000 B1_B2_Essential_Adjectives_and_Adverbs
tymczasowy;dočasný;temporary;core1000 B1_B2_Essential_Adjectives_and_Adverbs
trwały/stały;trvalý/stálý;permanent;core1000 B1_B2_Essential_Adjectives_and_Adverbs
regularny;pravidelný;regular;core1000 B1_B2_Essential_Adjectives_and_Adverbs
sporadyczny/okazjonalny;občasný;occasional;core1000 B1_B2_Essential_Adjectives_and_Adverbs
natychmiastowy;okamžitý;immediate;core1000 B1_B2_Essential_Adjectives_and_Adverbs
stopniowy;postupný;gradual;core1000 B1_B2_Essential_Adjectives_and_Adverbs
nagły;náhlý;sudden;core1000 B1_B2_Essential_Adjectives_and_Adverbs
całkowicie/zupełnie;zcela/úplně;completely;core1000 B1_B2_Essential_Adjectives_and_Adverbs
prawie;téměř/skoro;almost;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ledwo/zaledwie;sotva/stěží;barely/hardly;core1000 B1_B2_Essential_Adjectives_and_Adverbs
szczególnie/zwłaszcza;zejména/zvláště;especially;core1000 B1_B2_Essential_Adjectives_and_Adverbs
około/mniej więcej;přibližně/asi;approximately;core1000 B1_B2_Essential_Adjectives_and_Adverbs
absolutnie;naprosto;absolutely;core1000 B1_B2_Essential_Adjectives_and_Adverbs
trochę;trochu/troška;a little/bit;core1000 B1_B2_Essential_Adjectives_and_Adverbs
zbyt/za bardzo;příliš;too (much);core1000 B1_B2_Essential_Adjectives_and_Adverbs
wystarczająco/dość;dost/dostatečně;enough;core1000 B1_B2_Essential_Adjectives_and_Adverbs
szybko;rychle;quickly;core1000 B1_B2_Essential_Adjectives_and_Adverbs
wolno/powoli;pomalu;slowly;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ostrożnie;opatrně;carefully;core1000 B1_B2_Essential_Adjectives_and_Adverbs
łatwo;snadno/lehce;easily;core1000 B1_B2_Essential_Adjectives_and_Adverbs
wspólnie/razem;společně;together;core1000 B1_B2_Essential_Adjectives_and_Adverbs
osobno/oddzielnie;zvlášť/odděleně;separately;core1000 B1_B2_Essential_Adjectives_and_Adverbs
na głos/głośno;nahlas;aloud;core1000 B1_B2_Essential_Adjectives_and_Adverbs
cicho/po cichu;potichu/tiše;quietly;core1000 B1_B2_Essential_Adjectives_and_Adverbs
celowo/umyślnie;úmyslně/schválně;deliberately;core1000 B1_B2_Essential_Adjectives_and_Adverbs
oczywisty;zjevný/očividný;obvious;core1000 B1_B2_Essential_Adjectives_and_Adverbs
tajny/sekretny;tajný/skrytý;secret;core1000 B1_B2_Essential_Adjectives_and_Adverbs
publiczny;veřejný;public;core1000 B1_B2_Essential_Adjectives_and_Adverbs
prywatny;soukromý;private;core1000 B1_B2_Essential_Adjectives_and_Adverbs
oficjalny;oficiální;official;core1000 B1_B2_Essential_Adjectives_and_Adverbs
nieoficjalny;neoficiální;unofficial;core1000 B1_B2_Essential_Adjectives_and_Adverbs
obowiązkowy;povinný;obligatory;core1000 B1_B2_Essential_Adjectives_and_Adverbs
dobrowolny;dobrovolný;voluntary;core1000 B1_B2_Essential_Adjectives_and_Adverbs
bezpłatny/darmowy;bezplatný/zdarma;free (of charge);core1000 B1_B2_Essential_Adjectives_and_Adverbs
niemniej (jednak);nicméně;nevertheless;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ponadto/co więcej;navíc;moreover/furthermore;core1000 B1_B2_Essential_Adjectives_and_Adverbs
zamiast tego;místo toho;instead;core1000 B1_B2_Essential_Adjectives_and_Adverbs
w przeciwnym razie;jinak/v opačném případě;otherwise;core1000 B1_B2_Essential_Adjectives_and_Adverbs
wręcz przeciwnie;naopak;on the contrary;core1000 B1_B2_Essential_Adjectives_and_Adverbs
tymczasem/w międzyczasie;mezitím;meanwhile;core1000 B1_B2_Essential_Adjectives_and_Adverbs
ogólnie;celkově;overall;core1000 B1_B2_Essential_Adjectives_and_Adverbs
wreszcie/w końcu;konečně;finally;core1000 B1_B2_Essential_Adjectives_and_Adverbs
rzekomo/podobno;údajně/prý;allegedly/reportedly;core1000 B1_B2_Essential_Adjectives_and_Adverbs
drzewo;strom;tree;core1000 A2_B1_Plants_Trees_Landscape
obudzić się;vzbudit se;to wake up;core1000 A2_B1_Verbs_of_Daily_Life
pralka;pračka;washing machine;core1000 A2_06_10_House_Culture_Nature_Services_Narration
koszula;košile;shirt;core1000 A2_Clothes_and_Fashion
ręcznik;ručník;towel;core1000 A2_B1_Household_Tools_DIY
samochód/auto;auto;car;core1000 A2_02_05_Transport_Education_Work_Appearance
silnik;motor;engine/motor;core1000 A2_B1_Car_Driving_Transportation
głowa;hlava;head;core1000 A2_01_Health_and_Body
Europa;Evropa;Europe;core1000 A2_B1_Geography_Countries_Nationalities
pies;pes;dog;core1000 A2_Animals_Detailed
biuro;kancelář;office;core1000 A2_B1_Office_and_Professional_Life
pradziadek;pradědeček;great-grandfather;core1000 A2_B1_Family_Extended_and_Life_Events
drewno;dřevo;wood;core1000 A2_B1_Materials_Shapes_Quantities
piec;péct;to bake;core1000 A2_B1_Cooking_and_Kitchen
piosenka;písnička/píseň;song;core1000 A2_B1_Music_Arts_Entertainment
dąb;dub;oak;core1000 A2_B1_Plants_Trees_Landscape
gruszka;hruška;pear;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
zmywarka;myčka;dishwasher;core1000 A2_06_10_House_Culture_Nature_Services_Narration
koszulka/t-shirt;tričko;T-shirt;core1000 A2_Clothes_and_Fashion
prognoza pogody;předpověď (počasí);weather forecast;core1000 A2_B1_Weather_Extended
płuca;plíce;lungs;core1000 A2_B1_Body_Extended_and_Medical
mydło;mýdlo;soap;core1000 A2_B1_Household_Tools_DIY
autobus;autobus;bus;core1000 A2_02_05_Transport_Education_Work_Appearance
kierownica;volant;steering wheel;core1000 A2_B1_Car_Driving_Transportation
oko (oczy);oko (oči);eye;core1000 A2_01_Health_and_Body
Azja;Asie;Asia;core1000 A2_B1_Geography_Countries_Nationalities
kot;kočka;cat;core1000 A2_Animals_Detailed
biurko;stůl (pracovní);desk;core1000 A2_B1_Office_and_Professional_Life
hokej;hokej;hockey;core1000 A2_B1_Sports_and_Activities
prababcia;prababička;great-grandmother;core1000 A2_B1_Family_Extended_and_Life_Events
metal;kov;metal;core1000 A2_B1_Materials_Shapes_Quantities
fotel;křeslo;armchair;core1000 A2_B1_Furniture_and_Home_Interior
smażyć;smažit;to fry;core1000 A2_B1_Cooking_and_Kitchen
melodia;melodie;melody;core1000 A2_B1_Music_Arts_Entertainment
buk;buk;beech;core1000 A2_B1_Plants_Trees_Landscape
czereśnia;třešně;cherry;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
brać prysznic;sprchovat se;to shower;core1000 A2_B1_Verbs_of_Daily_Life
kuchenka;sporák;stove;core1000 A2_06_10_House_Culture_Nature_Services_Narration
bluza;mikina;sweatshirt;core1000 A2_Clothes_and_Fashion
temperatura;teplota;temperature;core1000 A2_B1_Weather_Extended
wątroba;játra;liver;core1000 A2_B1_Body_Extended_and_Medical
szczoteczka do zębów;zubní kartáček;toothbrush;core1000 A2_B1_Household_Tools_DIY
pociąg;vlak;train;core1000 A2_02_05_Transport_Education_Work_Appearance
hamulec/hamulce;brzda/brzdy;brake/brakes;core1000 A2_B1_Car_Driving_Transportation
ucho (uszy);ucho (uši);ear;core1000 A2_01_Health_and_Body
Afryka;Afrika;Africa;core1000 A2_B1_Geography_Countries_Nationalities
koń;kůň;horse;core1000 A2_Animals_Detailed
krzesło (biurowe);židle (kancelářská);office chair;core1000 A2_B1_Office_and_Professional_Life
koszykówka;basketbal;basketball;core1000 A2_B1_Sports_and_Activities
żelazo;železo;iron;core1000 A2_B1_Materials_Shapes_Quantities
stolik kawowy;konferenční stolek;coffee table;core1000 A2_B1_Furniture_and_Home_Interior
grillować;grilovat;to grill;core1000 A2_B1_Cooking_and_Kitchen
rytm;rytmus;rhythm;core1000 A2_B1_Music_Arts_Entertainment
brzoza;bříza;birch;core1000 A2_B1_Plants_Trees_Landscape
wiśnia;višně;sour cherry;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
kąpać się;koupat se;to bathe;core1000 A2_B1_Verbs_of_Daily_Life
piekarnik;trouba;oven;core1000 A2_06_10_House_Culture_Nature_Services_Narration
sweter;svetr;sweater;core1000 A2_Clothes_and_Fashion
stopień;stupeň;degree;core1000 A2_B1_Weather_Extended
nerki;ledviny;kidneys;core1000 A2_B1_Body_Extended_and_Medical
pasta do zębów;zubní pasta;toothpaste;core1000 A2_B1_Household_Tools_DIY
tramwaj;tramvaj;tram;core1000 A2_02_05_Transport_Education_Work_Appearance
pedał (gazu);pedál (plynu);gas pedal;core1000 A2_B1_Car_Driving_Transportation
nos;nos;nose;core1000 A2_01_Health_and_Body
Ameryka Północna;Severní Amerika;North America;core1000 A2_B1_Geography_Countries_Nationalities
krowa;kráva;cow;core1000 A2_Animals_Detailed
komputer;počítač;computer;core1000 A2_B1_Office_and_Professional_Life
siatkówka;volejbal;volleyball;core1000 A2_B1_Sports_and_Activities
stal;ocel;steel;core1000 A2_B1_Materials_Shapes_Quantities
regał/biblioteczka;knihovna/regál;bookshelf;core1000 A2_B1_Furniture_and_Home_Interior
dusić;dusit;to stew/braise;core1000 A2_B1_Cooking_and_Kitchen
piosenkarz/piosenkarka;zpěvák/zpěvačka;singer;core1000 A2_B1_Music_Arts_Entertainment
lipa;lípa;linden/lime;core1000 A2_B1_Plants_Trees_Landscape
śliwka;švestka;plum;core1000 A2_Food_Extended_Fruits_Vegetables_Dishes
golić się;holit se;to shave;core1000 A2_B1_Verbs_of_Daily_Life
odkurzacz;vysavač;vacuum cleaner;core1000 A2_06_10_House_Culture_Nature_Services_Narration
marynarka;sako;jacket (formal);core1000 A2_Clothes_and_Fashion
słonecznie;slunečno;sunny;core1000 A2_B1_Weather_Extended
żołądek;žaludek;stomach;core1000 A2_B1_Body_Extended_and_Medical
szampon;šampon;shampoo;core1000 A2_B1_Household_Tools_DIY
samolot;letadlo;airplane;core1000 A2_02_05_Transport_Education_Work_Appearance
sprzęgło;spojka;clutch;core1000 A2_B1_Car_Driving_Transportation
usta;ústa;mouth;core1000 A2_01_Health_and_Body
Ameryka Południowa;Jižní Amerika;South America;core1000 A2_B1_Geography_Countries_Nationalities
